rank,priority_band,priority_rationale,action_class,instrument_uri,instrument_label,component_uri,component_label,doc_family,current_reachable_urls,current_blocked_urls,suggested_source_target,recommended_action,status,live_candidate_urls_by_family,has_live_candidates,needs_link_replacement,needs_component_specific_upgrade,next_step
29,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739287092102085,Medical Examination Simulators,pmsr:/COM1786054978466817000,Medical Examination Simulators Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
30,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739301814401805,Medical Procedure Simulator,pmsr:/COM1786054978466833000,Medical Procedure Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
31,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739301814401805,Medical Procedure Simulator,pmsr:/COM1786054978466838000,Medical Procedure Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
32,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739400689838665,Nursing Care Simulator,pmsr:/COM1786054978466875000,Nursing Care Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
33,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739400689838665,Nursing Care Simulator,pmsr:/COM1786054978466881000,Nursing Care Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
34,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739303333850795,Oncology Care Simulator,pmsr:/COM1786054978466920000,Oncology Care Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
35,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739303333850795,Oncology Care Simulator,pmsr:/COM1786054978466925000,Oncology Care Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
36,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:PhysicalMedicalDevice,Physical Medical Device,pmsr:/COM1786054978466995000,Physical Medical Device Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
37,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:PhysicalMedicalDevice,Physical Medical Device,pmsr:/COM1786054978466999000,Physical Medical Device Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
38,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:PhysicalMedicalSimulator,Physical Medical Simulator,pmsr:/COM1786054978467018000,Physical Medical Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
39,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:PhysicalMedicalSimulator,Physical Medical Simulator,pmsr:/COM1786054978467023000,Physical Medical Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
40,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1740087239872215,Physiology Simulator,pmsr:/COM1786054978467041000,Physiology Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
41,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1740087239872215,Physiology Simulator,pmsr:/COM1786054978467045000,Physiology Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
42,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739453043505715,Pitting Edema Simulator,pmsr:/COM1786054978467065000,Pitting Edema Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
43,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739453043505715,Pitting Edema Simulator,pmsr:/COM1786054978467069000,Pitting Edema Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
44,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739392122823235,Procedure Simulator,pmsr:/COM1786054978467110000,Procedure Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
45,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739392122823235,Procedure Simulator,pmsr:/COM1786054978467116000,Procedure Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
46,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739452783104705,Skin Care Procedure Simulator,pmsr:/COM1786054978467245000,Skin Care Procedure Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
47,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739452783104705,Skin Care Procedure Simulator,pmsr:/COM1786054978467249000,Skin Care Procedure Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
48,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739402585415785,Vaginal Medicine Administration Simulator,pmsr:/COM1786054978467387000,Vaginal Medicine Administration Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
49,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739402585415785,Vaginal Medicine Administration Simulator,pmsr:/COM1786054978467392000,Vaginal Medicine Administration Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
50,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739303008518495,Ventilator Care Simulator,pmsr:/COM1786054978467459000,Ventilator Care Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
51,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739303008518495,Ventilator Care Simulator,pmsr:/COM1786054978467464000,Ventilator Care Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,uberon:0005409,,pmsr:/COM1740091527359405,Anal Canal  -- CB:EMPTY,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,uberon:0001004,,pmsr:/COM1738097990641815,Chest Inflator  -- CB:Chest Inflator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,uberon:0002097,,pmsr:/COM1740484904469385,Human Interaction Pressure Duration Component Stem  -- CB:EMPTY,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,uberon:0009055,,pmsr:/COM1740091620192285,IV Access  -- CB:EMPTY,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,uberon:0000970,,pmsr:/COM1740097957423935,Pupil Simulator  -- CB:Pupil Simulator Size,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,uberon:0002097,,pmsr:/COM1740485914720735,Skin Volume Change Component Stem  -- CB:EMPTY,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,uberon:0001007,,pmsr:/COM1738098129989165,Stoma Inflator  -- CB:Stomach Inflator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,uberon:0000479,,pmsr:/COM1740493917966195,Tissue Penetration Component Stem  -- CB:EMPTY,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739819782231595,Anatomage Clinical Table,pmsr:/COM1786054978466106000,Anatomage Clinical Table Actuator,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739819782231595,Anatomage Clinical Table,pmsr:/COM1786054978466101000,Anatomage Clinical Table Detector,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739819116467195,Anatomage Large Table,pmsr:/COM1786054978466118000,Anatomage Large Table Actuator,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739819116467195,Anatomage Large Table,pmsr:/COM1786054978466115000,Anatomage Large Table Detector,Anatomy Table and 3D Simulation,https://www.anatomage.com/table/,https://www.inacsl.org/healthcare-simulation-standards/ (404; HTTPError 404: Not Found),"Anatomage model documentation (Table/Clinical/Vet), technical specifications, and support articles that mention hardware modules.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.anatomage.com/table/ | https://www.anatomage.com/contact/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.
