hasURI,hasco:hascoType,rdfs:subClassOf,rdfs:label,vstoi:hasContent,vstoi:hasLanguage,vstoi:hasVersion,hasco:hasMaker,rdfs:comment:,hasco:hasImage,hasco:hasWebDocument
pmsr:/CSM92a907116b65a6421,vstoi:ComponentStem,,Venous Flashback Detector Stem,Detector for venous access flashback event.,en,1,,Proposed detector expansion for ResusciAnne DAE Simulator; domain=IV_VASCULAR_ACCESS.,,https://laerdal.com/us/products/simulation-training/
pmsr:/CSM981edf5392a6f27fd,vstoi:ComponentStem,,ECG Rhythm Detector Stem,Detector for basic ECG rhythm pattern state.,en,1,,Proposed detector expansion for ResusciAnne DAE Simulator; domain=CARDIOVASCULAR_HEMODYNAMIC.,,https://laerdal.com/us/products/simulation-training/
pmsr:/CSM9ca21cc356a61f785,vstoi:ComponentStem,,Ventilation Flow Detector Stem,Sensor for inspiratory/expiratory flow signal.,en,1,,Proposed detector expansion for ResusciAnne DAE Simulator; domain=AIRWAY_RESPIRATORY.,,https://laerdal.com/us/products/simulation-training/
pmsr:/CSM90642fc1e1aee4994,vstoi:ComponentStem,,Compression Depth Detector Stem,Detector for depth consistency in compressive procedures.,en,1,,Proposed detector expansion for ResusciAnne DAE Simulator; domain=PROCEDURAL_FORCE_PRESSURE.,,https://laerdal.com/us/products/simulation-training/
pmsr:/CSM970e177f672efb738,vstoi:ComponentStem,,Tissue Volume Change Detector Stem,Detector for localized tissue-volume variation signal.,en,1,,Proposed detector expansion for SimSleeves Lymphedema Simulator; domain=EDEMA_TISSUE_VOLUME.,,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices
pmsr:/CSM9f551c77639710ca2,vstoi:ComponentStem,,Airway Pressure Detector Stem,Sensor for airway pressure changes during ventilation and intubation tasks.,en,1,,Proposed detector expansion for SimSleeves Lymphedema Simulator; domain=AIRWAY_RESPIRATORY.,,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices
pmsr:/CSM98d97a1033f13e939,vstoi:ComponentStem,,Pulse Rate Detector Stem,Detector for pulse presence and pulse-rate signal.,en,1,,Proposed detector expansion for SimSleeves Lymphedema Simulator; domain=CARDIOVASCULAR_HEMODYNAMIC.,,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices
pmsr:/CSM9d44ac266b93ce6ac,vstoi:ComponentStem,,Applied Force Detector Stem,Detector for procedure force application magnitude.,en,1,,Proposed detector expansion for SimSleeves Lymphedema Simulator; domain=PROCEDURAL_FORCE_PRESSURE.,,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices
pmsr:/CSM940c7418cb5f9240a,vstoi:ComponentStem,,Venous Flashback Detector Stem,Detector for venous access flashback event.,en,1,,Proposed detector expansion for SimSleeves Lymphedema Simulator; domain=IV_VASCULAR_ACCESS.,,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices
pmsr:/CSM9bcbdcf8e0bc0db2b,vstoi:ComponentStem,,Pitting Response Detector Stem,Detector for tissue rebound response after pressure.,en,1,,Proposed detector expansion for SimSleeves Lymphedema Simulator; domain=EDEMA_TISSUE_VOLUME.,,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices
pmsr:/CSM96b320f97e27f4764,vstoi:ComponentStem,,Ventilation Flow Detector Stem,Sensor for inspiratory/expiratory flow signal.,en,1,,Proposed detector expansion for SimSleeves Lymphedema Simulator; domain=AIRWAY_RESPIRATORY.,,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices
pmsr:/CSM91ef4ad67a7627dcd,vstoi:ComponentStem,,Interaction Event Detector Stem,General detector for user-device interaction events.,en,1,,Proposed detector expansion for Skin Care Procedure Simulator; domain=GENERAL_SIMULATION_OTHER.,,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices
pmsr:/CSM927cb7a467a83506d,vstoi:ComponentStem,,Airway Pressure Detector Stem,Sensor for airway pressure changes during ventilation and intubation tasks.,en,1,,Proposed detector expansion for Skin Care Procedure Simulator; domain=AIRWAY_RESPIRATORY.,,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices
pmsr:/CSM9f65ab25189368d12,vstoi:ComponentStem,,Pulse Rate Detector Stem,Detector for pulse presence and pulse-rate signal.,en,1,,Proposed detector expansion for Skin Care Procedure Simulator; domain=CARDIOVASCULAR_HEMODYNAMIC.,,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices
pmsr:/CSM9fbb441c6b88f2464,vstoi:ComponentStem,,Airway Pressure Detector Stem,Sensor for airway pressure changes during ventilation and intubation tasks.,en,1,,Proposed detector expansion for Stomach Bag Maintenance Simulator; domain=AIRWAY_RESPIRATORY.,,https://www.nascohealthcare.com/online-orders-terms-and-conditions-of-sale/
pmsr:/CSM9cb41942b4825052c,vstoi:ComponentStem,,Pulse Rate Detector Stem,Detector for pulse presence and pulse-rate signal.,en,1,,Proposed detector expansion for Stomach Bag Maintenance Simulator; domain=CARDIOVASCULAR_HEMODYNAMIC.,,https://www.nascohealthcare.com/online-orders-terms-and-conditions-of-sale/
pmsr:/CSM9bd1d9973366ea913,vstoi:ComponentStem,,Applied Force Detector Stem,Detector for procedure force application magnitude.,en,1,,Proposed detector expansion for Stomach Bag Maintenance Simulator; domain=PROCEDURAL_FORCE_PRESSURE.,,https://www.nascohealthcare.com/online-orders-terms-and-conditions-of-sale/
pmsr:/CSM9eef767fa1ace4b30,vstoi:ComponentStem,,Interaction Event Detector Stem,General detector for user-device interaction events.,en,1,,Proposed detector expansion for Suture Simulator; domain=GENERAL_SIMULATION_OTHER.,,https://www.nascohealthcare.com/
pmsr:/CSM9805cfefdfc305f4c,vstoi:ComponentStem,,Airway Pressure Detector Stem,Sensor for airway pressure changes during ventilation and intubation tasks.,en,1,,Proposed detector expansion for Suture Simulator; domain=AIRWAY_RESPIRATORY.,,https://www.nascohealthcare.com/
pmsr:/CSM94b561a1318f2ade7,vstoi:ComponentStem,,Pulse Rate Detector Stem,Detector for pulse presence and pulse-rate signal.,en,1,,Proposed detector expansion for Suture Simulator; domain=CARDIOVASCULAR_HEMODYNAMIC.,,https://www.nascohealthcare.com/
pmsr:/CSM909e25e328b7471c1,vstoi:ComponentStem,,Probe Contact Detector Stem,Detector for probe-to-surface contact quality.,en,1,,Proposed detector expansion for Ultrasound; domain=IMAGING_ANATOMY_SPATIAL.,,https://www.chison.com/products/
pmsr:/CSM937926949086cb038,vstoi:ComponentStem,,Interaction Event Detector Stem,General detector for user-device interaction events.,en,1,,Proposed detector expansion for Urine Bag Maintenance Simulator; domain=GENERAL_SIMULATION_OTHER.,,https://www.nascohealthcare.com/online-orders-terms-and-conditions-of-sale/
pmsr:/CSM995323565f87c525c,vstoi:ComponentStem,,Airway Pressure Detector Stem,Sensor for airway pressure changes during ventilation and intubation tasks.,en,1,,Proposed detector expansion for Urine Bag Maintenance Simulator; domain=AIRWAY_RESPIRATORY.,,https://www.nascohealthcare.com/online-orders-terms-and-conditions-of-sale/
pmsr:/CSM9d429633dc9589f8c,vstoi:ComponentStem,,Pulse Rate Detector Stem,Detector for pulse presence and pulse-rate signal.,en,1,,Proposed detector expansion for Urine Bag Maintenance Simulator; domain=CARDIOVASCULAR_HEMODYNAMIC.,,https://www.nascohealthcare.com/online-orders-terms-and-conditions-of-sale/
pmsr:/CSM972f3a976185f5c65,vstoi:ComponentStem,,Interaction Event Detector Stem,General detector for user-device interaction events.,en,1,,Proposed detector expansion for Vaginal Medicine Administration Simulator; domain=GENERAL_SIMULATION_OTHER.,,https://www.fda.gov/medsun-medical-product-safety-network
pmsr:/CSM92f05ea5ce25ca832,vstoi:ComponentStem,,Airway Pressure Detector Stem,Sensor for airway pressure changes during ventilation and intubation tasks.,en,1,,Proposed detector expansion for Vaginal Medicine Administration Simulator; domain=AIRWAY_RESPIRATORY.,,https://www.fda.gov/medsun-medical-product-safety-network
pmsr:/CSM9e9cb4423cdba39d8,vstoi:ComponentStem,,Pulse Rate Detector Stem,Detector for pulse presence and pulse-rate signal.,en,1,,Proposed detector expansion for Vaginal Medicine Administration Simulator; domain=CARDIOVASCULAR_HEMODYNAMIC.,,https://www.fda.gov/medsun-medical-product-safety-network
pmsr:/CSM93df49a845b11800f,vstoi:ComponentStem,,Interaction Event Detector Stem,General detector for user-device interaction events.,en,1,,Proposed detector expansion for Vascular Access Simulator; domain=GENERAL_SIMULATION_OTHER.,,https://www.nascohealthcare.com/about/our-purpose/
pmsr:/CSM96c74846f2a7b0826,vstoi:ComponentStem,,Airway Pressure Detector Stem,Sensor for airway pressure changes during ventilation and intubation tasks.,en,1,,Proposed detector expansion for Vascular Access Simulator; domain=AIRWAY_RESPIRATORY.,,https://www.nascohealthcare.com/about/our-purpose/
pmsr:/CSM9cec0ffc160acf3e2,vstoi:ComponentStem,,Pulse Rate Detector Stem,Detector for pulse presence and pulse-rate signal.,en,1,,Proposed detector expansion for Vascular Access Simulator; domain=CARDIOVASCULAR_HEMODYNAMIC.,,https://www.nascohealthcare.com/about/our-purpose/
pmsr:/CSM9c78002565c4fabf7,vstoi:ComponentStem,,Probe Contact Detector Stem,Detector for probe-to-surface contact quality.,en,1,,Proposed detector expansion for Vascular Access Ultrasound Simulator; domain=IMAGING_ANATOMY_SPATIAL.,,https://www.chison.com/contacts/service-support/
pmsr:/CSM9d43299d54e549085,vstoi:ComponentStem,,Venous Flashback Detector Stem,Detector for venous access flashback event.,en,1,,Proposed detector expansion for Ventilator Care Simulator; domain=IV_VASCULAR_ACCESS.,,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices
pmsr:/CSM941d8f17c12987daf,vstoi:ComponentStem,,Airway Pressure Detector Stem,Sensor for airway pressure changes during ventilation and intubation tasks.,en,1,,Proposed detector expansion for Ventilator Care Simulator; domain=AIRWAY_RESPIRATORY.,,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices
pmsr:/CSM9a91c686601b69439,vstoi:ComponentStem,,Pulse Rate Detector Stem,Detector for pulse presence and pulse-rate signal.,en,1,,Proposed detector expansion for Ventilator Care Simulator; domain=CARDIOVASCULAR_HEMODYNAMIC.,,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices
