rank,priority_band,priority_rationale,action_class,instrument_uri,instrument_label,component_uri,component_label,doc_family,current_reachable_urls,current_blocked_urls,suggested_source_target,recommended_action,status,live_candidate_urls_by_family,has_live_candidates,needs_link_replacement,needs_component_specific_upgrade,next_step,deepscan_pages_checked,deepscan_best_url,deepscan_best_snippet,deepscan_score,deepscan_verdict,deepscan_reason,v3_strict_verdict,v3_strict_reason
34,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739303333850795,Oncology Care Simulator,pmsr:/COM1786054978466920000,Oncology Care Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
35,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739303333850795,Oncology Care Simulator,pmsr:/COM1786054978466925000,Oncology Care Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
36,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:PhysicalMedicalDevice,Physical Medical Device,pmsr:/COM1786054978466995000,Physical Medical Device Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
37,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:PhysicalMedicalDevice,Physical Medical Device,pmsr:/COM1786054978466999000,Physical Medical Device Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
38,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:PhysicalMedicalSimulator,Physical Medical Simulator,pmsr:/COM1786054978467018000,Physical Medical Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
39,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:PhysicalMedicalSimulator,Physical Medical Simulator,pmsr:/COM1786054978467023000,Physical Medical Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
40,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1740087239872215,Physiology Simulator,pmsr:/COM1786054978467041000,Physiology Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
41,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1740087239872215,Physiology Simulator,pmsr:/COM1786054978467045000,Physiology Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
42,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739453043505715,Pitting Edema Simulator,pmsr:/COM1786054978467065000,Pitting Edema Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.who.int/mega-menu/health-topics/resources/fact-sheets,s in food physical activity plague pneumonia in children podoconiosis (non-filarial lymphoedema) poliomyelitis polycystic ovary syndrome post covid-19 condition (long covid) post-traumatic stress disorder pre-eclampsia prequalification of h,4,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
43,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739453043505715,Pitting Edema Simulator,pmsr:/COM1786054978467069000,Pitting Edema Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.who.int/mega-menu/health-topics/resources/fact-sheets,s in food physical activity plague pneumonia in children podoconiosis (non-filarial lymphoedema) poliomyelitis polycystic ovary syndrome post covid-19 condition (long covid) post-traumatic stress disorder pre-eclampsia prequalification of h,4,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
44,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739392122823235,Procedure Simulator,pmsr:/COM1786054978467110000,Procedure Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
45,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739392122823235,Procedure Simulator,pmsr:/COM1786054978467116000,Procedure Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
46,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739452783104705,Skin Care Procedure Simulator,pmsr:/COM1786054978467245000,Skin Care Procedure Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
47,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739452783104705,Skin Care Procedure Simulator,pmsr:/COM1786054978467249000,Skin Care Procedure Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
48,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739402585415785,Vaginal Medicine Administration Simulator,pmsr:/COM1786054978467387000,Vaginal Medicine Administration Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/medsun-medical-product-safety-network,(medsun) is an adverse event reporting program launched in 2002 by the u.s. food and drug administration’s center for devices and radiological health (cdrh). the primary goal for medsun is to work collaboratively with the clinical community,4,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
49,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739402585415785,Vaginal Medicine Administration Simulator,pmsr:/COM1786054978467392000,Vaginal Medicine Administration Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/medsun-medical-product-safety-network,(medsun) is an adverse event reporting program launched in 2002 by the u.s. food and drug administration’s center for devices and radiological health (cdrh). the primary goal for medsun is to work collaboratively with the clinical community,4,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
50,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739303008518495,Ventilator Care Simulator,pmsr:/COM1786054978467459000,Ventilator Care Simulator Detector,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
51,C,Standard remediation item: generic evidence should be replaced by vendor/model evidence.,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,pmsr:/INS1739303008518495,Ventilator Care Simulator,pmsr:/COM1786054978467464000,Ventilator Care Simulator Actuator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,uberon:0005409,,pmsr:/COM1740091527359405,Anal Canal  -- CB:EMPTY,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,". weekly clinical laboratory improvement amendments - download data clia currently waived analytes this database contains the commercially marketed in vitro test systems categorized as clia waived by the fda since january 31, 2000, and by t",2,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,uberon:0001004,,pmsr:/COM1738097990641815,Chest Inflator  -- CB:Chest Inflator,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,total product life cycle for medical devices | fda skip to main content skip to fda search skip to in this section menu skip to footer links an official website of the united states government here’s how you know the .gov means it’s officia,1,NO_COMPONENT_SIGNAL_FOUND,No meaningful component signal found across reachable candidate pages.,NO_COMPONENT_SIGNAL_FOUND,No component-level signal detected in deep scan.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,uberon:0002097,,pmsr:/COM1740484904469385,Human Interaction Pressure Duration Component Stem  -- CB:EMPTY,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.ssih.org/accreditation-faq,"on in assessment will be limited to those centers creating, validating, and/or performing human performance assessment using explicit, preferably validated, criteria. assessment leadership and assessors must have specific and substantial tr",5,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
,,,REPLACE_GENERIC_WITH_COMPONENT_SPECIFIC,uberon:0009055,,pmsr:/COM1740091620192285,IV Access  -- CB:EMPTY,General Medical Device Governance,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases,https://www.iso.org/standard/72704.html (403; HTTPError 403: Forbidden),"Replace with instrument-model vendor manual, IFU, datasheet, or product specification page.","Replace governance/support hub with model/component-specific manual, datasheet, or IFU page.",TODO,https://www.fda.gov/medical-devices/device-advice-comprehensive-regulatory-assistance/medical-device-databases | https://www.who.int/teams/health-product-policy-and-standards/assistive-and-medical-technology/medical-devices | https://www.ssih.org/,yes,no,yes,Keep reachable URL only as seed; locate model/component-specific page and replace mapping link.,36,https://www.fda.gov/about-fda/cdrh-transparency/total-product-life-cycle-medical-devices,ent as of: 09/06/2023 regulated product(s) medical devices feedback fda archive about fda accessibility visitor information website policies / privacy no fear act vulnerability disclosure policy foia hhs.gov usa.gov contact fda follow fda o,3,PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,"Some component/instrument tokens matched, but explicit proof remains uncertain.",PARTIAL_MATCH_NEEDS_HUMAN_CONFIRMATION,Partial only: no exact phrase and no sensor term in snippet.
